CHA HORNETS, 0022200111, Nov 2, @ CHI, 106 - 88, United Center, Week 3
CHA HORNETS, 0022200125, Nov 4, @ MEM, 130 - 99, FedExForum, Week 3
CHA HORNETS, 0022200133, Nov 5, vs BKN, 98 - 94, Spectrum Center, Week 3
CHA HORNETS, 0022200144, Nov 7, vs WAS, 108 - 100, Spectrum Center, Week 4
CHA HORNETS, 0022200159, Nov 9, vs POR, 105 - 95, Spectrum Center, Week 4
CHA HORNETS, 0022200174, Nov 10, @ MIA, 117 - 112, FTX Arena, Week 4
CHA HORNETS, 0022200189, Nov 12, @ MIA, 132 - 115, FTX Arena, Week 4
CHA HORNETS, 0022200200, Nov 14, @ ORL, 105 - 112, Amway Center, Week 5
CHA HORNETS, 0022200211, Nov 16, vs IND, 125 - 113, Spectrum Center, Week 5
CHA HORNETS, 0022200225, Nov 18, @ CLE, 132 - 122, Rocket Mortgage FieldHouse, Week 5
CHA HORNETS, 0022200241, Nov 20, @ WAS, 106 - 102, Capital One Arena, Week 5
CHA HORNETS, 0022200260, Nov 23, vs PHI, 101 - 107, Spectrum Center, Week 6
CHA HORNETS, 0022200272, Nov 25, vs MIN, 108 - 110, Spectrum Center, Week 6
CHA HORNETS, 0022200301, Nov 28, @ BOS, 140 - 105, TD Garden, Week 7
CHA HORNETS, 0022200326, Dec 2, vs WAS, 116 - 117, Spectrum Center, Week 7
CHA HORNETS, 0022200339, Dec 3, vs MIL, 105 - 96, Spectrum Center, Week 7
CHA HORNETS, 0022200352, Dec 5, vs LAC, 119 - 117, Spectrum Center, Week 8
CHA HORNETS, 0022200364, Dec 7, @ BKN, 122 - 116, Barclays Center, Week 8
CHA HORNETS, 0022200377, Dec 9, vs NYK, 121 - 102, Spectrum Center, Week 8
CHA HORNETS, 0022200399, Dec 11, @ PHI, 131 - 113, Wells Fargo Center, Week 8
CHA HORNETS, 0022200414, Dec 14, vs DET, 141 - 134, Spectrum Center, Week 9
CHA HORNETS, 0022200428, Dec 16, vs ATL, 125 - 106, Spectrum Center, Week 9
CHA HORNETS, 0022200450, Dec 18, @ DEN, 119 - 115, Ball Arena, Week 9
CHA HORNETS, 0022200460, Dec 19, @ SAC, 119 - 125, Golden 1 Center, Week 10
CHA HORNETS, 0022200476, Dec 21, @ LAC, 126 - 105, Crypto.com Arena, Week 10
CHA HORNETS, 0022200492, Dec 23, @ LAL, 130 - 134, Crypto.com Arena, Week 10
CHA HORNETS, 0022200504, Dec 26, @ POR, 124 - 113, Moda Center, Week 11
CHA HORNETS, 0022200513, Dec 27, @ GSW, 110 - 105, Chase Center, Week 11
CHA HORNETS, 0022200523, Dec 29, vs OKC, 113 - 121, Spectrum Center, Week 11
CHA HORNETS, 0022200539, Dec 31, vs BKN, 123 - 106, Spectrum Center, Week 11
CHA HORNETS, 0022200551, Jan 2, vs LAL, 121 - 115, Spectrum Center, Week 12
CHA HORNETS, 0022200564, Jan 4, vs MEM, 131 - 107, Spectrum Center, Week 12
CHA HORNETS, 0022200583, Jan 6, @ MIL, 109 - 138, Fiserv Forum, Week 12
CHA HORNETS, 0022200598, Jan 8, @ IND, 116 - 111, Gainbridge Fieldhouse, Week 12
CHA HORNETS, 0022200613, Jan 10, @ TOR, 132 - 120, Scotiabank Arena, Week 13
CHA HORNETS, 0022200629, Jan 12, @ TOR, 124 - 114, Scotiabank Arena, Week 13
CHA HORNETS, 0022200642, Jan 14, vs BOS, 122 - 106, Spectrum Center, Week 13
CHA HORNETS, 0022200656, Jan 16, vs BOS, 130 - 118, Spectrum Center, Week 14
CHA HORNETS, 0022200671, Jan 18, @ HOU, 117 - 122, Toyota Center, Week 14
CHA HORNETS, 0022200694, Jan 21, @ ATL, 118 - 122, State Farm Arena, Week 14
CHA HORNETS, 0022200710, Jan 23, @ UTA, 120 - 102, Vivint Arena, Week 15
CHA HORNETS, 0022200718, Jan 24, @ PHX, 128 - 97, Footprint Center, Week 15
CHA HORNETS, 0022200732, Jan 26, vs CHI, 96 - 111, Spectrum Center, Week 15
CHA HORNETS, 0022200752, Jan 29, vs MIA, 117 - 122, Spectrum Center, Week 15
CHA HORNETS, 0022200767, Jan 31, @ MIL, 124 - 115, Fiserv Forum, Week 16
CHA HORNETS, 0022200781, Feb 2, @ CHI, 114 - 98, United Center, Week 16
CHA HORNETS, 0022200785, Feb 3, @ DET, 118 - 112, Little Caesars Arena, Week 16
CHA HORNETS, 0022200802, Feb 5, vs ORL, 119 - 113, Spectrum Center, Week 16
CHA HORNETS, 0022200823, Feb 8, @ WAS, 118 - 104, Capital One Arena, Week 17
CHA HORNETS, 0022200838, Feb 10, @ BOS, 127 - 116, TD Garden, Week 17
CHA HORNETS, 0022200847, Feb 11, vs DEN, 119 - 105, Spectrum Center, Week 17
CHA HORNETS, 0022200857, Feb 13, vs ATL, 138 - 144, Spectrum Center, Week 18
CHA HORNETS, 0022200873, Feb 15, vs SAS, 110 - 120, Spectrum Center, Week 18
CHA HORNETS, 0022200898, Feb 24, @ MIN, 113 - 121, Target Center, Week 19
CHA HORNETS, 0022200904, Feb 25, vs MIA, 103 - 108, Spectrum Center, Week 19
CHA HORNETS, 0022200919, Feb 27, vs DET, 106 - 117, Spectrum Center, Week 20
CHA HORNETS, 0022200933, Mar 1, vs PHX, 105 - 91, Spectrum Center, Week 20
CHA HORNETS, 0022200946, Mar 3, vs ORL, 117 - 106, Spectrum Center, Week 20
CHA HORNETS, 0022200965, Mar 5, @ BKN, 102 - 86, Barclays Center, Week 20
CHA HORNETS, 0022200979, Mar 7, @ NYK, 105 - 112, Madison Square Garden, Week 21
CHA HORNETS, 0022200992, Mar 9, @ DET, 103 - 113, Little Caesars Arena, Week 21
CHA HORNETS, 0022201005, Mar 11, vs UTA, 119 - 111, Spectrum Center, Week 21
CHA HORNETS, 0022201015, Mar 12, vs CLE, 114 - 108, Spectrum Center, Week 21
CHA HORNETS, 0022201027, Mar 14, vs CLE, 120 - 104, Spectrum Center, Week 22
CHA HORNETS, 0022201047, Mar 17, vs PHI, 121 - 82, Spectrum Center, Week 22
CHA HORNETS, 0022201071, Mar 20, vs IND, 109 - 115, Spectrum Center, Week 23
CHA HORNETS, 0022201095, Mar 23, @ NOP, 115 - 96, Smoothie King Center, Week 23
CHA HORNETS, 0022201101, Mar 24, @ DAL, 109 - 117, American Airlines Center, Week 23
CHA HORNETS, 0022201113, Mar 26, vs DAL, 104 - 110, Spectrum Center, Week 23
CHA HORNETS, 0022201134, Mar 28, @ OKC, 134 - 137, Paycom Center, Week 24
CHA HORNETS, 0022201148, Mar 31, vs CHI, 121 - 91, Spectrum Center, Week 24
CHA HORNETS, 0022201163, Apr 2, vs TOR, 128 - 108, Spectrum Center, Week 24
CHA HORNETS, 0022201176, Apr 4, vs TOR, 120 - 100, Spectrum Center, Week 25
CHA HORNETS, 0022201202, Apr 7, vs HOU, 112 - 109, Spectrum Center, Week 25
CHA HORNETS, 0022201218, Apr 9, @ CLE, 95 - 106, Rocket Mortgage FieldHouse, Week 25
DET PISTONS, 0012200014, Oct 4, @ NYK, 117 - 96, Madison Square Garden, Preseason
DET PISTONS, 0012200034, Oct 7, @ NOP, 107 - 101, Smoothie King Center, Preseason
DET PISTONS, 0012200047, Oct 11, vs OKC, 115 - 99, Little Caesars Arena, Preseason
DET PISTONS, 0012200060, Oct 13, vs MEM, 126 - 111, Little Caesars Arena, Preseason
DET PISTONS, 0022200003, Oct 19, vs ORL, 109 - 113, Little Caesars Arena, Week 1
DET PISTONS, 0022200023, Oct 21, @ NYK, 130 - 106, Madison Square Garden, Week 1
DET PISTONS, 0022200029, Oct 22, @ IND, 124 - 115, Gainbridge Fieldhouse, Week 1
DET PISTONS, 0022200052, Oct 25, @ WAS, 120 - 99, Capital One Arena, Week 2
DET PISTONS, 0022200057, Oct 26, vs ATL, 118 - 113, Little Caesars Arena, Week 2
DET PISTONS, 0022200070, Oct 28, vs ATL, 136 - 112, Little Caesars Arena, Week 2
DET PISTONS, 0022200091, Oct 30, vs GSW, 114 - 128, Little Caesars Arena, Week 2
DET PISTONS, 0022200100, Oct 31, @ MIL, 110 - 108, Fiserv Forum, Week 3
DET PISTONS, 0022200113, Nov 2, @ MIL, 116 - 91, Fiserv Forum, Week 3
DET PISTONS, 0022200120, Nov 4, vs CLE, 112 - 88, Little Caesars Arena, Week 3
DET PISTONS, 0022200146, Nov 7, vs OKC, 103 - 112, Little Caesars Arena, Week 4
DET PISTONS, 0022200163, Nov 9, @ BOS, 128 - 112, TD Garden, Week 4
DET PISTONS, 0022200178, Nov 11, @ NYK, 121 - 112, Madison Square Garden, Week 4
DET PISTONS, 0022200186, Nov 12, vs BOS, 117 - 108, Little Caesars Arena, Week 4
DET PISTONS, 0022200199, Nov 14, vs TOR, 115 - 111, Little Caesars Arena, Week 5
DET PISTONS, 0022200223, Nov 17, @ LAC, 96 - 91, Crypto.com Arena, Week 5
DET PISTONS, 0022200234, Nov 18, @ LAL, 128 - 121, Crypto.com Arena, Week 5
DET PISTONS, 0022200242, Nov 20, @ SAC, 137 - 129, Golden 1 Center, Week 5
DET PISTONS, 0022200258, Nov 22, @ DEN, 108 - 110, Ball Arena, Week 6
DET PISTONS, 0022200270, Nov 23, @ UTA, 116 - 125, Vivint Arena, Week 6
DET PISTONS, 0022200283, Nov 25, @ PHX, 108 - 102, Footprint Center, Week 6
DET PISTONS, 0022200295, Nov 27, vs CLE, 102 - 94, Little Caesars Arena, Week 6
DET PISTONS, 0022200309, Nov 29, vs NYK, 140 - 110, Little Caesars Arena, Week 7
DET PISTONS, 0022200325, Dec 1, vs DAL, 125 - 131, Little Caesars Arena, Week 7
DET PISTONS, 0022200347, Dec 4, vs MEM, 122 - 112, Little Caesars Arena, Week 7
DET PISTONS, 0022200361, Dec 6, @ MIA, 96 - 116, FTX Arena, Week 8
DET PISTONS, 0022200371, Dec 7, @ NOP, 104 - 98, Smoothie King Center, Week 8
DET PISTONS, 0022200383, Dec 9, @ MEM, 114 - 103, FedExForum, Week 8
DET PISTONS, 0022200396, Dec 11, vs LAL, 124 - 117, Little Caesars Arena, Week 8
DET PISTONS, 0022200414, Dec 14, @ CHA, 134 - 141, Spectrum Center, Week 9
DET PISTONS, 0022200429, Dec 16, vs SAC, 122 - 113, Little Caesars Arena, Week 9
DET PISTONS, 0022200447, Dec 18, vs BKN, 124 - 121, Little Caesars Arena, Week 9
DET PISTONS, 0022200461, Dec 20, vs UTA, 126 - 111, Little Caesars Arena, Week 10
DET PISTONS, 0022200467, Dec 21, @ PHI, 113 - 93, Wells Fargo Center, Week 10
DET PISTONS, 0022200481, Dec 23, @ ATL, 130 - 105, State Farm Arena, Week 10
DET PISTONS, 0022200499, Dec 26, vs LAC, 142 - 131, Little Caesars Arena, Week 11
DET PISTONS, 0022200515, Dec 28, vs ORL, 101 - 121, Little Caesars Arena, Week 11
DET PISTONS, 0022200532, Dec 30, @ CHI, 132 - 118, United Center, Week 11
DET PISTONS, 0022200544, Dec 31, @ MIN, 104 - 116, Target Center, Week 11
DET PISTONS, 0022200559, Jan 2, @ POR, 135 - 106, Moda Center, Week 12
DET PISTONS, 0022200573, Jan 4, @ GSW, 119 - 122, Chase Center, Week 12
DET PISTONS, 0022200585, Jan 6, @ SAS, 121 - 109, AT&T Center, Week 12
DET PISTONS, 0022200596, Jan 8, vs PHI, 123 - 111, Little Caesars Arena, Week 12
DET PISTONS, 0022200612, Jan 10, @ PHI, 147 - 116, Wells Fargo Center, Week 13
DET PISTONS, 0022200618, Jan 11, vs MIN, 118 - 135, Little Caesars Arena, Week 13
DET PISTONS, 0022200632, Jan 13, vs NOP, 116 - 110, Little Caesars Arena, Week 13
DET PISTONS, 0022200648, Jan 15, vs NYK, 117 - 104, Little Caesars Arena, Week 13
DET PISTONS, 0022200678, Jan 19, vs CHI, 126 - 108, Accor Arena, Week 14
DET PISTONS, 0022200706, Jan 23, vs MIL, 150 - 130, Little Caesars Arena, Week 15
DET PISTONS, 0022200731, Jan 26, @ BKN, 122 - 130, Barclays Center, Week 15
DET PISTONS, 0022200743, Jan 28, vs HOU, 117 - 114, Little Caesars Arena, Week 15
DET PISTONS, 0022200761, Jan 30, @ DAL, 111 - 105, American Airlines Center, Week 16
DET PISTONS, 0022200785, Feb 3, vs CHA, 112 - 118, Little Caesars Arena, Week 16
DET PISTONS, 0022200794, Feb 4, vs PHX, 116 - 100, Little Caesars Arena, Week 16
DET PISTONS, 0022200808, Feb 6, vs BOS, 111 - 99, Little Caesars Arena, Week 17
DET PISTONS, 0022200822, Feb 8, @ CLE, 113 - 85, Rocket Mortgage FieldHouse, Week 17
DET PISTONS, 0022200835, Feb 10, vs SAS, 131 - 138, Little Caesars Arena, Week 17
DET PISTONS, 0022200856, Feb 12, @ TOR, 119 - 118, Scotiabank Arena, Week 17
DET PISTONS, 0022200877, Feb 15, @ BOS, 127 - 109, TD Garden, Week 18
DET PISTONS, 0022200888, Feb 23, @ ORL, 108 - 106, Amway Center, Week 19
DET PISTONS, 0022200903, Feb 25, vs TOR, 95 - 91, Little Caesars Arena, Week 19
DET PISTONS, 0022200919, Feb 27, @ CHA, 117 - 106, Spectrum Center, Week 20
DET PISTONS, 0022200934, Mar 1, vs CHI, 117 - 115, Little Caesars Arena, Week 20
DET PISTONS, 0022200957, Mar 4, @ CLE, 114 - 90, Rocket Mortgage FieldHouse, Week 20
DET PISTONS, 0022200977, Mar 6, vs POR, 110 - 104, Little Caesars Arena, Week 21
DET PISTONS, 0022200769, Mar 7, vs WAS, 119 - 117, Little Caesars Arena, Week 21
DET PISTONS, 0022200992, Mar 9, vs CHA, 113 - 103, Little Caesars Arena, Week 21
DET PISTONS, 0022201006, Mar 11, vs IND, 121 - 115, Little Caesars Arena, Week 21
DET PISTONS, 0022201020, Mar 13, vs IND, 97 - 117, Little Caesars Arena, Week 22
DET PISTONS, 0022201028, Mar 14, @ WAS, 117 - 97, Capital One Arena, Week 22
DET PISTONS, 0022201042, Mar 16, vs DEN, 119 - 100, Little Caesars Arena, Week 22
DET PISTONS, 0022201066, Mar 19, vs MIA, 112 - 100, Little Caesars Arena, Week 22
DET PISTONS, 0022201078, Mar 21, @ ATL, 129 - 107, State Farm Arena, Week 23
DET PISTONS, 0022201099, Mar 24, @ TOR, 118 - 97, Scotiabank Arena, Week 23
DET PISTONS, 0022201122, Mar 27, vs MIL, 126 - 117, Little Caesars Arena, Week 24
DET PISTONS, 0022201142, Mar 29, @ OKC, 107 - 106, Paycom Center, Week 24
DET PISTONS, 0022201155, Mar 31, @ HOU, 121 - 115, Toyota Center, Week 24
DET PISTONS, 0022201169, Apr 2, @ ORL, 128 - 102, Amway Center, Week 24
DET PISTONS, 0022201177, Apr 4, vs MIA, 118 - 105, Little Caesars Arena, Week 25
DET PISTONS, 0022201189, Apr 5, vs BKN, 123 - 108, Little Caesars Arena, Week 25
DET PISTONS, 0022201203, Apr 7, @ IND, 115 - 122, Gainbridge Fieldhouse, Week 25
DET PISTONS, 0022201223, Apr 9, @ CHI, 103 - 81, United Center, Week 25
TOR RAPTORS, 0012200006, Oct 2, vs UTA, 82 - 114, Rogers Place, Preseason
TOR RAPTORS, 0012200020, Oct 5, @ BOS, 119 - 125, TD Garden, Preseason
TOR RAPTORS, 0012200032, Oct 7, @ HOU, 116 - 100, Toyota Center, Preseason
TOR RAPTORS, 0012200037, Oct 9, vs CHI, 115 - 98, Scotiabank Arena, Preseason
TOR RAPTORS, 0012200064, Oct 14, vs BOS, 134 - 137, Bell Centre, Preseason
TOR RAPTORS, 0022200008, Oct 19, vs CLE, 105 - 108, Scotiabank Arena, Week 1
TOR RAPTORS, 0022200021, Oct 21, @ BKN, 109 - 105, Barclays Center, Week 1
TOR RAPTORS, 0022200031, Oct 22, @ MIA, 112 - 109, FTX Arena, Week 1
TOR RAPTORS, 0022200045, Oct 24, @ MIA, 90 - 98, FTX Arena, Week 2
TOR RAPTORS, 0022200059, Oct 26, vs PHI, 109 - 119, Scotiabank Arena, Week 2
TOR RAPTORS, 0022200073, Oct 28, vs PHI, 112 - 90, Scotiabank Arena, Week 2
TOR RAPTORS, 0022200099, Oct 31, vs ATL, 109 - 139, Scotiabank Arena, Week 3
TOR RAPTORS, 0022200114, Nov 2, @ SAS, 100 - 143, AT&T Center, Week 3
TOR RAPTORS, 0022200127, Nov 4, @ DAL, 111 - 110, American Airlines Center, Week 3
TOR RAPTORS, 0022200141, Nov 6, vs CHI, 104 - 113, Scotiabank Arena, Week 3
TOR RAPTORS, 0022200151, Nov 7, @ CHI, 111 - 97, United Center, Week 4
TOR RAPTORS, 0022200165, Nov 9, vs HOU, 109 - 116, Scotiabank Arena, Week 4
TOR RAPTORS, 0022200179, Nov 11, @ OKC, 132 - 113, Paycom Center, Week 4
TOR RAPTORS, 0022200187, Nov 12, @ IND, 118 - 104, Gainbridge Fieldhouse, Week 4
TOR RAPTORS, 0022200199, Nov 14, @ DET, 111 - 115, Little Caesars Arena, Week 5
TOR RAPTORS, 0022200215, Nov 16, vs MIA, 104 - 112, Scotiabank Arena, Week 5
TOR RAPTORS, 0022200235, Nov 19, @ ATL, 124 - 122, State Farm Arena, Week 5
TOR RAPTORS, 0022200266, Nov 23, vs BKN, 112 - 98, Scotiabank Arena, Week 6
TOR RAPTORS, 0022200286, Nov 26, vs DAL, 100 - 105, Scotiabank Arena, Week 6
TOR RAPTORS, 0022200303, Nov 28, vs CLE, 88 - 100, Scotiabank Arena, Week 7
TOR RAPTORS, 0022200318, Nov 30, @ NOP, 126 - 108, Smoothie King Center, Week 7
TOR RAPTORS, 0022200329, Dec 2, @ BKN, 114 - 105, Barclays Center, Week 7
TOR RAPTORS, 0022200340, Dec 3, vs ORL, 108 - 121, Scotiabank Arena, Week 7
TOR RAPTORS, 0022200355, Dec 5, vs BOS, 116 - 110, Scotiabank Arena, Week 8
TOR RAPTORS, 0022200366, Dec 7, vs LAL, 113 - 126, Scotiabank Arena, Week 8
TOR RAPTORS, 0022200379, Dec 9, @ ORL, 113 - 109, Amway Center, Week 8
TOR RAPTORS, 0022200398, Dec 11, @ ORL, 111 - 99, Amway Center, Week 8
TOR RAPTORS, 0022200417, Dec 14, vs SAC, 124 - 123, Scotiabank Arena, Week 9
TOR RAPTORS, 0022200433, Dec 16, vs BKN, 119 - 116, Scotiabank Arena, Week 9
TOR RAPTORS, 0022200448, Dec 18, vs GSW, 126 - 110, Scotiabank Arena, Week 9
TOR RAPTORS, 0022200453, Dec 19, @ PHI, 104 - 101, Wells Fargo Center, Week 10
TOR RAPTORS, 0022200471, Dec 21, @ NYK, 106 - 113, Madison Square Garden, Week 10
TOR RAPTORS, 0022200484, Dec 23, @ CLE, 107 - 118, Rocket Mortgage FieldHouse, Week 10
TOR RAPTORS, 0022200509, Dec 27, vs LAC, 124 - 113, Scotiabank Arena, Week 11
TOR RAPTORS, 0022200526, Dec 29, vs MEM, 119 - 106, Scotiabank Arena, Week 11
TOR RAPTORS, 0022200531, Dec 30, vs PHX, 104 - 113, Scotiabank Arena, Week 11
TOR RAPTORS, 0022200553, Jan 2, @ IND, 122 - 114, Gainbridge Fieldhouse, Week 12
TOR RAPTORS, 0022200569, Jan 4, vs MIL, 104 - 101, Scotiabank Arena, Week 12
TOR RAPTORS, 0022200582, Jan 6, vs NYK, 112 - 108, Scotiabank Arena, Week 12
TOR RAPTORS, 0022200597, Jan 8, vs POR, 105 - 117, Scotiabank Arena, Week 12
TOR RAPTORS, 0022200613, Jan 10, vs CHA, 120 - 132, Scotiabank Arena, Week 13
TOR RAPTORS, 0022200629, Jan 12, vs CHA, 114 - 124, Scotiabank Arena, Week 13
TOR RAPTORS, 0022200644, Jan 14, vs ATL, 114 - 103, Scotiabank Arena, Week 13
TOR RAPTORS, 0022200659, Jan 16, @ NYK, 121 - 123, Madison Square Garden, Week 14
TOR RAPTORS, 0022200665, Jan 17, @ MIL, 130 - 122, Fiserv Forum, Week 14
TOR RAPTORS, 0022200680, Jan 19, @ MIN, 128 - 126, Target Center, Week 14
TOR RAPTORS, 0022200692, Jan 21, vs BOS, 106 - 104, Scotiabank Arena, Week 14
TOR RAPTORS, 0022200700, Jan 22, vs NYK, 116 - 125, Scotiabank Arena, Week 14
TOR RAPTORS, 0022200728, Jan 25, @ SAC, 95 - 113, Golden 1 Center, Week 15
TOR RAPTORS, 0022200740, Jan 27, @ GSW, 129 - 117, Chase Center, Week 15
TOR RAPTORS, 0022200751, Jan 28, @ POR, 105 - 123, Moda Center, Week 15
TOR RAPTORS, 0022200762, Jan 30, @ PHX, 114 - 106, Footprint Center, Week 16
TOR RAPTORS, 0022200776, Feb 1, @ UTA, 131 - 128, Vivint Arena, Week 16
TOR RAPTORS, 0022200789, Feb 3, @ HOU, 111 - 117, Toyota Center, Week 16
TOR RAPTORS, 0022200805, Feb 5, @ MEM, 103 - 106, FedExForum, Week 16
TOR RAPTORS, 0022200826, Feb 8, vs SAS, 98 - 112, Scotiabank Arena, Week 17
TOR RAPTORS, 0022200839, Feb 10, vs UTA, 122 - 116, Scotiabank Arena, Week 17
TOR RAPTORS, 0022200856, Feb 12, vs DET, 118 - 119, Scotiabank Arena, Week 17
TOR RAPTORS, 0022200868, Feb 14, vs ORL, 113 - 123, Scotiabank Arena, Week 18
TOR RAPTORS, 0022200890, Feb 23, vs NOP, 110 - 115, Scotiabank Arena, Week 19
TOR RAPTORS, 0022200903, Feb 25, @ DET, 91 - 95, Little Caesars Arena, Week 19
TOR RAPTORS, 0022200914, Feb 26, @ CLE, 118 - 93, Rocket Mortgage FieldHouse, Week 19
TOR RAPTORS, 0022200925, Feb 28, vs CHI, 98 - 104, Scotiabank Arena, Week 20
TOR RAPTORS, 0022200942, Mar 2, @ WAS, 119 - 108, Capital One Arena, Week 20
TOR RAPTORS, 0022200956, Mar 4, @ WAS, 109 - 116, Capital One Arena, Week 20
TOR RAPTORS, 0022200975, Mar 6, @ DEN, 118 - 113, Ball Arena, Week 21
TOR RAPTORS, 0022200991, Mar 8, @ LAC, 108 - 100, Crypto.com Arena, Week 21
TOR RAPTORS, 0022201003, Mar 10, @ LAL, 122 - 112, Crypto.com Arena, Week 21
TOR RAPTORS, 0022201029, Mar 14, vs DEN, 110 - 125, Scotiabank Arena, Week 22
TOR RAPTORS, 0022201044, Mar 16, vs OKC, 111 - 128, Scotiabank Arena, Week 22
TOR RAPTORS, 0022201058, Mar 18, vs MIN, 107 - 122, Scotiabank Arena, Week 22
TOR RAPTORS, 0022201068, Mar 19, @ MIL, 118 - 111, Fiserv Forum, Week 22
TOR RAPTORS, 0022201085, Mar 22, vs IND, 118 - 114, Scotiabank Arena, Week 23
TOR RAPTORS, 0022201099, Mar 24, vs DET, 97 - 118, Scotiabank Arena, Week 23
TOR RAPTORS, 0022201119, Mar 26, vs WAS, 104 - 114, Scotiabank Arena, Week 23
TOR RAPTORS, 0022201132, Mar 28, vs MIA, 92 - 106, Scotiabank Arena, Week 24
TOR RAPTORS, 0022201150, Mar 31, @ PHI, 117 - 110, Wells Fargo Center, Week 24
TOR RAPTORS, 0022201163, Apr 2, @ CHA, 108 - 128, Spectrum Center, Week 24
TOR RAPTORS, 0022201176, Apr 4, @ CHA, 100 - 120, Spectrum Center, Week 25
TOR RAPTORS, 0022201192, Apr 5, @ BOS, 97 - 93, TD Garden, Week 25
TOR RAPTORS, 0022201206, Apr 7, @ BOS, 121 - 102, TD Garden, Week 25
TOR RAPTORS, 0022201221, Apr 9, vs MIL, 105 - 121, Scotiabank Arena, Week 25
TOR RAPTORS, 0052200111, Apr 12, vs CHI, 109 - 105, Scotiabank Arena, None
NY KNICKS, 0012200014, Oct 4, vs DET, 96 - 117, Madison Square Garden, Preseason
NY KNICKS, 0012200030, Oct 7, vs IND, 114 - 131, Madison Square Garden, Preseason
NY KNICKS, 0012200053, Oct 12, @ IND, 109 - 100, Gainbridge Fieldhouse, Preseason
NY KNICKS, 0012200065, Oct 14, vs WAS, 89 - 105, Madison Square Garden, Preseason
NY KNICKS, 0022200009, Oct 19, @ MEM, 115 - 112, FedExForum, Week 1
NY KNICKS, 0022200023, Oct 21, vs DET, 106 - 130, Madison Square Garden, Week 1
NY KNICKS, 0022200046, Oct 24, vs ORL, 102 - 115, Madison Square Garden, Week 2
NY KNICKS, 0022200058, Oct 26, vs CHA, 131 - 134, Madison Square Garden, Week 2
NY KNICKS, 0022200075, Oct 28, @ MIL, 119 - 108, Fiserv Forum, Week 2
NY KNICKS, 0022200090, Oct 30, @ CLE, 121 - 108, Rocket Mortgage FieldHouse, Week 2
NY KNICKS, 0022200110, Nov 2, vs ATL, 112 - 99, Madison Square Garden, Week 3
NY KNICKS, 0022200122, Nov 4, @ PHI, 104 - 106, Wells Fargo Center, Week 3
NY KNICKS, 0022200135, Nov 5, vs BOS, 133 - 118, Madison Square Garden, Week 3
NY KNICKS, 0022200153, Nov 7, @ MIN, 107 - 120, Target Center, Week 4
NY KNICKS, 0022200164, Nov 9, @ BKN, 112 - 85, Barclays Center, Week 4
NY KNICKS, 0022200178, Nov 11, vs DET, 112 - 121, Madison Square Garden, Week 4
NY KNICKS, 0022200192, Nov 13, vs OKC, 145 - 135, Madison Square Garden, Week 4
NY KNICKS, 0022200208, Nov 15, @ UTA, 111 - 118, Vivint Arena, Week 5
NY KNICKS, 0022200219, Nov 16, @ DEN, 103 - 106, Ball Arena, Week 5
NY KNICKS, 0022200233, Nov 18, @ GSW, 111 - 101, Chase Center, Week 5
NY KNICKS, 0022200240, Nov 20, @ PHX, 116 - 95, Footprint Center, Week 5
NY KNICKS, 0022200254, Nov 21, @ OKC, 119 - 129, Paycom Center, Week 6
NY KNICKS, 0022200274, Nov 25, vs POR, 132 - 129, Madison Square Garden, Week 6
NY KNICKS, 0022200296, Nov 27, vs MEM, 127 - 123, Madison Square Garden, Week 6
NY KNICKS, 0022200309, Nov 29, @ DET, 110 - 140, Little Caesars Arena, Week 7
NY KNICKS, 0022200316, Nov 30, vs MIL, 109 - 103, Madison Square Garden, Week 7
NY KNICKS, 0022200337, Dec 3, vs DAL, 121 - 100, Madison Square Garden, Week 7
NY KNICKS, 0022200348, Dec 4, vs CLE, 81 - 92, Madison Square Garden, Week 7
NY KNICKS, 0022200365, Dec 7, vs ATL, 89 - 113, Madison Square Garden, Week 8
NY KNICKS, 0022200377, Dec 9, @ CHA, 102 - 121, Spectrum Center, Week 8
NY KNICKS, 0022200397, Dec 11, vs SAC, 99 - 112, Madison Square Garden, Week 8
NY KNICKS, 0022200418, Dec 14, @ CHI, 120 - 128, United Center, Week 9
NY KNICKS, 0022200434, Dec 16, @ CHI, 91 - 114, United Center, Week 9
NY KNICKS, 0022200446, Dec 18, @ IND, 106 - 109, Gainbridge Fieldhouse, Week 9
NY KNICKS, 0022200463, Dec 20, vs GSW, 94 - 132, Madison Square Garden, Week 10
NY KNICKS, 0022200471, Dec 21, vs TOR, 113 - 106, Madison Square Garden, Week 10
NY KNICKS, 0022200485, Dec 23, vs CHI, 118 - 117, Madison Square Garden, Week 10
NY KNICKS, 0022200493, Dec 25, vs PHI, 119 - 112, Madison Square Garden, Week 10
NY KNICKS, 0022200512, Dec 27, @ DAL, 126 - 121, American Airlines Center, Week 11
NY KNICKS, 0022200527, Dec 29, @ SAS, 122 - 115, AT&T Center, Week 11
NY KNICKS, 0022200541, Dec 31, @ HOU, 88 - 108, Toyota Center, Week 11
NY KNICKS, 0022200550, Jan 2, vs PHX, 83 - 102, Madison Square Garden, Week 12
NY KNICKS, 0022200568, Jan 4, vs SAS, 114 - 117, Madison Square Garden, Week 12
NY KNICKS, 0022200582, Jan 6, @ TOR, 108 - 112, Scotiabank Arena, Week 12
NY KNICKS, 0022200607, Jan 9, vs MIL, 111 - 107, Madison Square Garden, Week 13
